what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1468142056391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1468142058343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1468142243779
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1468142244827
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1468143029026
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1468143211969
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1468143213327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1468143213561
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1468143215167
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1468143215822
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1468143217014
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1468143217014
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1468143217030
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1468143217030
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1468143217077
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1468143217077
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1468143217092
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1468143217123
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1468143217139
