what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459597240518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459597241366
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459597242415
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459597246487
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1459597253719
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1459597268726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459597277216
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459597278088
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459597278592
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459597281009
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1459597284331
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1459597288995
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1459597295054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1459597307815
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459597310848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459597311680
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459597312295
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459597314047
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1459597317771
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459597324863
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459597325938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459597331208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459597337150
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1459597341302
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459597343168
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459597404854
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1459597407017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1459597429111
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1459597431190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1459597433578
